step,t,dt,vmax,rho_min,rho_avg,rho_max,err_avg_pct,p_min,p_avg,p_max,neigh_min,neigh_avg,neigh_max
154,0.030799999999999925,0.0002,0.8420999577348011,727.2653901246632,943.2558906484312,1010.0000000003948,-5.674410935156896,0.0,19.079928373739254,776.8289728549719,5,9.451428571428572,11
155,0.030999999999999923,0.0002,0.8421199577348011,726.3926547553459,943.0531613369587,1010.0000000365214,-5.69468386630414,0.0,37.17561867748559,3515.10835133343,5,9.44,11
156,0.031199999999999922,0.0002,0.8421399577348011,725.5205487780477,942.8509914536425,1010.0000000063118,-5.714900854635744,0.0,16.02327522637859,1149.8817079717749,5,9.44,11
157,0.03139999999999992,0.0002,0.8421599577348011,724.6490881783238,942.6492634981458,1010.0000000024658,-5.7350736501854165,0.0,30.944209359107074,2622.469729943374,5,9.445714285714285,11
158,0.03159999999999992,0.0002,0.8421799577348011,723.7782884338696,942.4477896260194,1010.000000001278,-5.755221037398055,0.0,12.127417326323469,510.988674822315,5,9.44,11
159,0.03179999999999992,0.0002,0.8421999577348012,722.9081645105813,942.2469791522351,1010.000000000705,-5.775302084776493,0.0,15.34014576331317,399.45908484655735,5,9.491428571428571,11
160,0.03199999999999992,0.0002,0.8422199577348012,722.0387308587044,942.0467275447036,1010.0000000017171,-5.795327245529645,0.0,13.262494692096396,863.4977828828389,5,9.497142857142856,11
161,0.032199999999999916,0.0002,0.8422399577348012,721.1700014090761,941.8465074520083,1010.0000000004671,-5.815349254799161,0.0,26.834075588990107,2632.789947447915,5,9.474285714285715,11
162,0.032399999999999915,0.0002,0.8422599577348012,720.3019895694546,941.6458344898064,1010.0000000001005,-5.8354165510193745,0.0,11.618797391129277,765.2874752202042,5,9.451428571428572,11
163,0.032599999999999914,0.0002,0.8422799577348012,719.4347082209364,941.4460837592742,1010.0000000000822,-5.855391624072587,0.0,3.497737367507729,121.53326745330664,5,9.422857142857143,11
164,0.03279999999999991,0.0002,0.8422999577348013,718.5681697144664,941.2469891450368,1010.000000001866,-5.875301085496324,0.0,16.445474463808587,447.176062964686,5,9.388571428571428,11
165,0.03299999999999991,0.0002,0.8423199577348013,717.7023858674315,941.0483764279584,1010.00000000253,-5.895162357204145,0.0,25.38293931799765,1220.0449449103994,5,9.377142857142857,11
166,0.03319999999999991,0.0002,0.8423399577348013,716.8373679603483,940.8503384126838,1010.0000000004532,-5.914966158731622,0.0,12.8812885278352,525.8773739821687,5,9.371428571428572,11
167,0.03339999999999991,0.0002,0.8423599577348013,715.9731267336324,940.6528909428441,1010.0000000017544,-5.9347109057156,0.0,14.358276064908205,451.35478582106435,5,9.36,11
168,0.03359999999999991,0.0002,0.8423799577348013,715.1096723844604,940.4560461170593,1010.0000000005463,-5.954395388294068,0.0,7.800253239063149,330.9973287614531,5,9.342857142857143,11
169,0.033799999999999907,0.0002,0.8423999577348014,714.2470145637159,940.2596107383707,1010.0000000033738,-5.974038926162909,0.0,18.25560252261461,798.8886247461951,5,9.348571428571429,11
170,0.033999999999999905,0.0002,0.8424199577348014,713.3851623730241,940.0633413189167,1010.0000000003148,-5.99366586810834,0.0,21.386452881541956,1746.9559365969205,5,9.36,11
171,0.034199999999999904,0.0002,0.8424399577348014,712.524124361869,939.8677644971747,1010.0000000001198,-6.013223550282524,0.0,6.765601175970192,186.50568749258184,5,9.36,11
172,0.0343999999999999,0.0002,0.8424599577348014,711.6639085248019,939.6729715073767,1010.0000000004121,-6.032702849262344,0.0,5.273854349323488,239.03372877488272,5,9.377142857142857,11
173,0.0345999999999999,0.0002,0.8424799577348014,710.8045222987299,939.4787472315089,1010.0000000041025,-6.052125276849099,0.0,26.183819941973713,2247.7383531510036,5,9.371428571428572,11
174,0.0347999999999999,0.0002,0.8424999577348015,709.9459725602914,939.2848075467867,1010.0000000005546,-6.071519245321326,0.0,17.921048175724597,511.1633868993471,5,9.382857142857143,11
175,0.0349999999999999,0.0002,0.8425199577348015,709.0882656233155,939.0912177851168,1010.0000000001975,-6.090878221488329,0.0,21.261425107887625,1986.8096460805007,5,9.348571428571429,11
176,0.0351999999999999,0.0002,0.8425399577348015,708.2314072363644,938.8980450000481,1010.0000000019699,-6.110195499995175,0.0,26.89915943929686,1288.4967561173598,5,9.348571428571429,11
177,0.0353999999999999,0.0002,0.8425599577348015,707.3754025803595,938.7041912822446,1010.0000000171789,-6.129580871775535,0.0,54.08800568360927,3040.642017259693,5,9.348571428571429,11
178,0.035599999999999896,0.0002,0.8425799577348015,706.5202562662892,938.5098652304208,1010.0000000000948,-6.149013476957923,0.0,11.985343349871501,1007.4716807541632,5,9.36,11
179,0.035799999999999894,0.0002,0.8425999577348016,705.6659723329981,938.3168616573283,1010.0000000021595,-6.168313834267174,0.0,14.828782477459075,302.41920146041315,5,9.348571428571429,11
180,0.03599999999999989,0.0002,0.8426199577348016,704.8125542450582,938.1244462350074,1010.0000000011698,-6.187555376499245,0.0,15.635223428800224,598.4303387681657,5,9.314285714285715,11
181,0.03619999999999989,0.0002,0.8426399577348016,703.9600048907205,937.9327240520539,1010.0000000008532,-6.206727594794606,0.0,12.167699067433935,343.70905703875195,4,9.268571428571429,11
182,0.03639999999999989,0.0002,0.8426599577348016,703.108326579945,937.7415660282865,1010.0000000007193,-6.225843397171347,0.0,13.630105533832934,778.4901033730205,4,9.268571428571429,11
183,0.03659999999999989,0.0002,0.8426799577348016,702.2575210425115,937.5509879744053,1010.0000000181167,-6.244901202559474,0.0,31.863973931089426,3244.8282617454565,4,9.268571428571429,11
184,0.03679999999999989,0.0002,0.8426999577348017,701.4075894262079,937.3609517040835,1010.0000000001322,-6.263904829591634,0.0,9.08021221491064,290.7015753889003,4,9.297142857142857,11
185,0.03699999999999989,0.0002,0.8427199577348017,700.5585322950963,937.171583809446,1010.0000000005656,-6.2828416190553975,0.0,11.027872517807376,300.52983810172856,4,9.302857142857142,11
186,0.037199999999999886,0.0002,0.8427399577348017,699.7103496278567,936.9828892005062,1010.0000000000927,-6.301711079949385,0.0,3.9576907484090973,185.7958171676752,4,9.314285714285715,11
187,0.037399999999999885,0.0002,0.8427599577348017,698.863040816205,936.7950357567589,1010.0000000003254,-6.320496424324097,0.0,8.633971238164646,167.84211706600487,4,9.325714285714286,11
188,0.037599999999999884,0.0002,0.8427799577348017,698.0166046633899,936.6073261232268,1010.000000000039,-6.339267387677314,0.0,22.755089774776994,2696.6723176809282,3,9.28,11
189,0.03779999999999988,0.0002,0.8427999577348018,697.1710573863633,936.4194677043627,1010.0000000007149,-6.358053229563722,0.0,16.785795531508835,810.6904946219202,3,9.28,11
190,0.03799999999999988,0.0002,0.8428199577348018,696.3264706894059,936.2322397720303,1010.0000000031761,-6.376776022796964,0.0,27.794128601446925,1902.8208851066306,3,9.285714285714286,11
191,0.03819999999999988,0.0002,0.8428399577348018,695.4828979135748,936.0451723632639,1010.0000000002602,-6.395482763673613,0.0,12.256090734559933,329.52728940352466,3,9.308571428571428,11
192,0.03839999999999988,0.0002,0.8428599577348018,694.6403902235562,935.8589702421796,1010.0000000001918,-6.414102975782045,0.0,13.909760843657066,1503.9650150912698,3,9.32,11
193,0.03859999999999988,0.0002,0.8428799577348018,693.7989983829024,935.6730355932693,1010.0000000001039,-6.43269644067306,0.0,10.232337131074477,333.4256154504785,3,9.337142857142856,11
194,0.038799999999999876,0.0002,0.8428999577348019,692.9587727516137,935.488172826123,1010.0000000000119,-6.451182717387699,0.0,3.724104167865552,125.78578960380592,3,9.325714285714286,11
195,0.038999999999999875,0.0002,0.8429199577348019,692.1197632838,935.3042928053686,1010.0000000000603,-6.469570719463135,0.0,6.034383234215858,157.10573349940873,3,9.32,11
196,0.039199999999999874,0.0002,0.8429399577348019,691.2820195254219,935.12133855844,1010.0000000000333,-6.487866144156,0.0,2.4347638071547237,140.54454305055646,3,9.302857142857142,11
197,0.03939999999999987,0.0002,0.8429599577348019,690.4455906121085,934.9392198487814,1010.000000000296,-6.506078015121862,0.0,11.91127432126491,367.27501532516806,3,9.308571428571428,11
198,0.03959999999999987,0.0002,0.8429799577348019,689.6105252670532,934.7577451185404,1010.0000000000617,-6.524225488145969,0.0,10.340772818952061,345.64335047836653,3,9.325714285714286,11
199,0.03979999999999987,0.0002,0.842999957734802,688.7768717989843,934.5770959216896,1010.0000000000317,-6.542290407831032,0.0,4.502770737519164,168.8509697254371,3,9.337142857142856,11
200,0.03999999999999987,0.0002,0.843019957734802,687.9446781002134,934.397439151693,1010.0000000000132,-6.560256084830714,0.0,5.40480810664211,142.55767420949016,3,9.337142857142856,11
