step,t,name,p,vx,vy,vz
11400,2.280000,mid,7434.283382,0.001487,-0.000507,0.000496
11410,2.282000,inlet,0.000000,0.000000,0.000000,0.000000
11410,2.282000,outlet,7403.612200,0.002410,-0.001664,-0.000926
11410,2.282000,mid,7434.283382,0.001476,-0.000587,0.000488
11420,2.284000,inlet,0.000000,0.000000,0.000000,0.000000
11420,2.284000,outlet,7403.830791,0.002419,-0.001843,-0.001017
11420,2.284000,mid,7434.283382,0.001478,-0.000648,0.000461
11430,2.286000,inlet,7418.329374,0.000198,-0.001536,-0.000452
11430,2.286000,outlet,7404.073348,0.002424,-0.002063,-0.001056
11430,2.286000,mid,7434.283382,0.001473,-0.000725,0.000446
11440,2.288000,inlet,0.000000,0.000000,0.000000,0.000000
11440,2.288000,outlet,7404.342363,0.002432,-0.002305,-0.001107
11440,2.288000,mid,7434.283382,0.001476,-0.000794,0.000405
11450,2.290000,inlet,0.000000,0.000000,0.000000,0.000000
11450,2.290000,outlet,7404.649845,0.002447,-0.002505,-0.001206
11450,2.290000,mid,7434.283382,0.001468,-0.000886,0.000384
11460,2.292000,inlet,0.000000,0.000000,0.000000,0.000000
11460,2.292000,outlet,7405.006137,0.002454,-0.002801,-0.001246
11460,2.292000,mid,7434.283382,0.001463,-0.000973,0.000363
11470,2.294000,inlet,0.000000,-0.000087,-0.001357,-0.000336
11470,2.294000,outlet,7405.401297,0.002468,-0.003060,-0.001334
11470,2.294000,mid,7434.283382,0.001463,-0.001061,0.000323
11480,2.296000,inlet,5888.059607,0.000181,-0.001490,-0.000491
11480,2.296000,outlet,7405.843006,0.002479,-0.003343,-0.001393
11480,2.296000,mid,7434.283382,0.001457,-0.001166,0.000298
11490,2.298000,inlet,0.000000,0.000000,0.000000,0.000000
11490,2.298000,outlet,7406.354193,0.002487,-0.003676,-0.001402
11490,2.298000,mid,7434.283382,0.001441,-0.001292,0.000270
11500,2.300000,inlet,0.000000,0.000000,0.000000,0.000000
11500,2.300000,outlet,7406.922294,0.002511,-0.003991,-0.001563
11500,2.300000,mid,7434.283382,0.001454,-0.001399,0.000237
11510,2.302000,inlet,0.000000,0.000000,0.000000,0.000000
11510,2.302000,outlet,7407.563413,0.002533,-0.004399,-0.001690
11510,2.302000,mid,7434.283382,0.001448,-0.001535,0.000197
11520,2.304000,inlet,0.000000,0.000154,-0.001471,-0.000560
11520,2.304000,outlet,7408.292913,0.002554,-0.004761,-0.001764
11520,2.304000,mid,7434.283382,0.001452,-0.001666,0.000155
11530,2.306000,inlet,0.000000,0.000000,0.000000,0.000000
11530,2.306000,outlet,7408.660040,0.002576,-0.005156,-0.001885
11530,2.306000,mid,7434.283382,0.001453,-0.001815,0.000111
11540,2.308000,inlet,0.000000,0.000000,0.000000,0.000000
11540,2.308000,outlet,7408.573586,0.002598,-0.005518,-0.001962
11540,2.308000,mid,7434.283382,0.001453,-0.001960,0.000061
11550,2.310000,inlet,0.000000,0.000000,0.000000,0.000000
11550,2.310000,outlet,7408.488356,0.002602,-0.005896,-0.001964
11550,2.310000,mid,7434.283382,0.001451,-0.002115,0.000025
11560,2.312000,inlet,0.000000,-0.000111,-0.001328,-0.000326
11560,2.312000,outlet,7408.404151,0.002632,-0.006099,-0.002084
11560,2.312000,mid,7434.283382,0.001457,-0.002283,-0.000024
11570,2.314000,inlet,0.000000,0.000131,-0.001468,-0.000429
11570,2.314000,outlet,7408.319619,0.002658,-0.006415,-0.002132
11570,2.314000,mid,7434.283382,0.001457,-0.002460,-0.000068
11580,2.316000,inlet,0.000000,0.000000,0.000000,0.000000
11580,2.316000,outlet,7408.234334,0.002686,-0.006618,-0.002214
11580,2.316000,mid,7434.283382,0.001457,-0.002631,-0.000118
11590,2.318000,inlet,0.000000,0.000000,0.000000,0.000000
11590,2.318000,outlet,7408.148953,0.002693,-0.006857,-0.002248
11590,2.318000,mid,7434.283382,0.001465,-0.002786,-0.000159
11600,2.320000,inlet,0.000000,0.000000,0.000000,0.000000
11600,2.320000,outlet,7408.062890,0.002707,-0.007144,-0.002326
11600,2.320000,mid,7434.283382,0.001471,-0.002945,-0.000204
11610,2.322000,inlet,0.000000,0.000000,0.000000,0.000000
11610,2.322000,outlet,7407.975529,0.002731,-0.007308,-0.002414
11610,2.322000,mid,7434.283382,0.001473,-0.003083,-0.000245
11620,2.324000,inlet,6491.686652,0.000349,-0.001599,-0.000474
11620,2.324000,outlet,7407.888185,0.002742,-0.007432,-0.002377
11620,2.324000,mid,7434.283382,0.001473,-0.003240,-0.000277
11630,2.326000,inlet,0.000000,-0.000048,-0.001413,-0.000379
11630,2.326000,outlet,7407.799501,0.002758,-0.007602,-0.002451
11630,2.326000,mid,7434.283382,0.001483,-0.003372,-0.000318
11640,2.328000,inlet,0.000000,-0.000042,-0.001409,-0.000394
11640,2.328000,outlet,7407.709686,0.002772,-0.007715,-0.002493
11640,2.328000,mid,7434.283382,0.001489,-0.003502,-0.000362
11650,2.330000,inlet,0.000000,0.000039,-0.001401,-0.000375
11650,2.330000,outlet,7407.621485,0.002781,-0.007759,-0.002506
11650,2.330000,mid,7434.283382,0.001498,-0.003612,-0.000393
11660,2.332000,inlet,0.000000,0.000000,0.000000,0.000000
11660,2.332000,outlet,7407.531759,0.002788,-0.007897,-0.002515
11660,2.332000,mid,7434.283382,0.001504,-0.003720,-0.000425
11670,2.334000,inlet,0.000000,0.000000,0.000000,0.000000
11670,2.334000,outlet,7407.438677,0.002800,-0.008001,-0.002515
11670,2.334000,mid,7434.283382,0.001516,-0.003806,-0.000469
11680,2.336000,inlet,0.000000,-0.000042,-0.001361,-0.000357
11680,2.336000,outlet,7407.346523,0.002793,-0.008074,-0.002445
11680,2.336000,mid,7434.283382,0.001518,-0.003900,-0.000498
11690,2.338000,inlet,0.000000,0.000000,0.000000,0.000000
11690,2.338000,outlet,7407.253898,0.002801,-0.008174,-0.002488
11690,2.338000,mid,7434.283382,0.001530,-0.003973,-0.000507
11700,2.340000,inlet,0.000000,0.000000,0.000000,0.000000
11700,2.340000,outlet,7407.157916,0.002817,-0.008317,-0.002555
11700,2.340000,mid,7434.283382,0.001542,-0.004052,-0.000520
11710,2.342000,inlet,0.000000,0.000000,0.000000,0.000000
11710,2.342000,outlet,7407.060754,0.002827,-0.008485,-0.002584
11710,2.342000,mid,7434.283382,0.001535,-0.004123,-0.000553
11720,2.344000,inlet,0.000000,0.000000,0.000000,0.000000
11720,2.344000,outlet,7406.962665,0.002814,-0.008502,-0.002545
11720,2.344000,mid,7434.283382,0.001536,-0.004192,-0.000574
11730,2.346000,inlet,0.000000,0.000066,-0.001307,-0.000320
11730,2.346000,outlet,7406.863234,0.002832,-0.008606,-0.002604
11730,2.346000,mid,7434.283382,0.001541,-0.004260,-0.000599
11740,2.348000,inlet,32.615564,0.000309,-0.001453,-0.000375
11740,2.348000,outlet,7406.766217,0.002839,-0.008683,-0.002591
11740,2.348000,mid,7434.283382,0.001546,-0.004315,-0.000616
11750,2.350000,inlet,0.000000,0.000000,0.000000,0.000000
11750,2.350000,outlet,7406.668307,0.002849,-0.008679,-0.002622
11750,2.350000,mid,7434.283382,0.001541,-0.004384,-0.000645
11760,2.352000,inlet,0.000000,0.000153,-0.001443,-0.000403
11760,2.352000,outlet,7319.214790,0.002856,-0.008726,-0.002625
11760,2.352000,mid,7434.283382,0.001549,-0.004426,-0.000656
11770,2.354000,inlet,0.000000,0.000000,0.000000,0.000000
11770,2.354000,outlet,7406.460135,0.002868,-0.008704,-0.002667
11770,2.354000,mid,7434.283382,0.001544,-0.004472,-0.000679
11780,2.356000,inlet,0.000000,-0.000004,-0.001375,-0.000320
11780,2.356000,outlet,7406.353170,0.002874,-0.008734,-0.002705
11780,2.356000,mid,7434.283382,0.001559,-0.004490,-0.000694
11790,2.358000,inlet,0.000000,0.000102,-0.001406,-0.000334
11790,2.358000,outlet,7406.243044,0.002885,-0.008797,-0.002718
11790,2.358000,mid,7434.283382,0.001562,-0.004503,-0.000709
11800,2.360000,inlet,0.000000,0.000000,0.000000,0.000000
11800,2.360000,outlet,7406.131210,0.002893,-0.008746,-0.002744
11800,2.360000,mid,7434.283382,0.001559,-0.004534,-0.000719
11810,2.362000,inlet,0.000000,0.000000,0.000000,0.000000
11810,2.362000,outlet,7406.019317,0.002888,-0.008675,-0.002658
11810,2.362000,mid,7434.283382,0.001572,-0.004534,-0.000740
11820,2.364000,inlet,0.000000,0.000000,0.000000,0.000000
11820,2.364000,outlet,7405.904800,0.002885,-0.008704,-0.002678
11820,2.364000,mid,7434.283382,0.001574,-0.004543,-0.000759
11830,2.366000,inlet,1445.058148,0.000264,-0.001435,-0.000399
11830,2.366000,outlet,7406.138143,0.002887,-0.008604,-0.002670
11830,2.366000,mid,7434.283382,0.001583,-0.004536,-0.000777
11840,2.368000,inlet,0.000000,0.000000,0.000000,0.000000
11840,2.368000,outlet,7406.397376,0.002898,-0.008629,-0.002700
11840,2.368000,mid,7434.283382,0.001575,-0.004534,-0.000768
11850,2.370000,inlet,0.000000,0.000146,-0.001408,-0.000375
11850,2.370000,outlet,7406.676579,0.002903,-0.008596,-0.002727
11850,2.370000,mid,7434.283382,0.001578,-0.004517,-0.000779
11860,2.372000,inlet,7424.795815,0.000220,-0.001416,-0.000398
11860,2.372000,outlet,7406.988425,0.002908,-0.008616,-0.002731
11860,2.372000,mid,7434.283382,0.001580,-0.004505,-0.000783
11870,2.374000,inlet,0.000000,0.000000,0.000000,0.000000
11870,2.374000,outlet,7407.332960,0.002920,-0.008573,-0.002822
11870,2.374000,mid,7434.283382,0.001584,-0.004483,-0.000799
11880,2.376000,inlet,0.000000,0.000033,-0.001351,-0.000374
11880,2.376000,outlet,7407.715114,0.002931,-0.008596,-0.002926
11880,2.376000,mid,7434.283382,0.001580,-0.004461,-0.000807
11890,2.378000,inlet,0.000000,0.000000,0.000000,0.000000
11890,2.378000,outlet,7408.135568,0.002955,-0.008562,-0.003077
11890,2.378000,mid,7434.283382,0.001578,-0.004440,-0.000822
11900,2.380000,inlet,0.000000,0.000146,-0.001447,-0.000352
11900,2.380000,outlet,7408.614320,0.002987,-0.008496,-0.003219
11900,2.380000,mid,7434.283382,0.001576,-0.004415,-0.000837
11910,2.382000,inlet,0.000000,0.000000,0.000000,0.000000
11910,2.382000,outlet,7409.081182,0.003008,-0.008393,-0.003246
11910,2.382000,mid,7434.283382,0.001584,-0.004384,-0.000868
11920,2.384000,inlet,0.000000,-0.000015,-0.001350,-0.000335
11920,2.384000,outlet,7409.621135,0.003043,-0.008287,-0.003446
11920,2.384000,mid,7434.283382,0.001589,-0.004339,-0.000892
11930,2.386000,inlet,7279.507716,0.000245,-0.001421,-0.000379
11930,2.386000,outlet,7410.238625,0.003082,-0.008276,-0.003602
11930,2.386000,mid,7434.283382,0.001588,-0.004301,-0.000916
11940,2.388000,inlet,7434.283382,0.000203,-0.001469,-0.000469
11940,2.388000,outlet,7410.940299,0.003124,-0.008229,-0.003822
11940,2.388000,mid,7434.283382,0.001592,-0.004252,-0.000952
11950,2.390000,inlet,0.000000,0.000000,0.000000,0.000000
11950,2.390000,outlet,7411.724478,0.003171,-0.008218,-0.004102
11950,2.390000,mid,7434.283382,0.001598,-0.004204,-0.000998
11960,2.392000,inlet,0.000000,0.000047,-0.001358,-0.000338
11960,2.392000,outlet,7412.623906,0.003222,-0.008142,-0.004309
11960,2.392000,mid,7434.283382,0.001611,-0.004142,-0.001062
11970,2.394000,inlet,0.000000,0.000162,-0.001394,-0.000356
11970,2.394000,outlet,7413.581403,0.003281,-0.008005,-0.004576
11970,2.394000,mid,7434.283382,0.001620,-0.004095,-0.001136
11980,2.396000,inlet,0.000000,0.000238,-0.001425,-0.000392
11980,2.396000,outlet,7414.638957,0.003346,-0.008031,-0.004906
11980,2.396000,mid,7434.283382,0.001640,-0.004033,-0.001215
11990,2.398000,inlet,0.000000,0.000000,0.000000,0.000000
11990,2.398000,outlet,7415.812809,0.003417,-0.007964,-0.005288
11990,2.398000,mid,7434.283382,0.001651,-0.003986,-0.001281
12000,2.400000,inlet,0.000000,-0.000041,-0.001316,-0.000320
12000,2.400000,outlet,7417.118535,0.003486,-0.007822,-0.005639
12000,2.400000,mid,7434.283382,0.001662,-0.003930,-0.001376
12010,2.402000,inlet,7434.283382,0.000111,-0.001395,-0.000379
12010,2.402000,outlet,7418.590763,0.003537,-0.007833,-0.005986
12010,2.402000,mid,7434.283382,0.001682,-0.003870,-0.001482
12020,2.404000,inlet,7434.283382,0.000140,-0.001364,-0.000345
12020,2.404000,outlet,7420.233290,0.003614,-0.007756,-0.006389
12020,2.404000,mid,7434.283382,0.001695,-0.003813,-0.001591
12030,2.406000,inlet,0.000000,0.000000,0.000000,0.000000
12030,2.406000,outlet,7422.047258,0.003712,-0.007724,-0.006822
12030,2.406000,mid,7434.283382,0.001692,-0.003790,-0.001720
12040,2.408000,inlet,7434.283382,0.000323,-0.001719,-0.000482
12040,2.408000,outlet,7422.295026,0.003813,-0.007688,-0.007296
12040,2.408000,mid,7434.283382,0.001727,-0.003697,-0.001818
12050,2.410000,inlet,0.000000,0.000000,0.000000,0.000000
12050,2.410000,outlet,7422.246854,0.003905,-0.007602,-0.007641
12050,2.410000,mid,7434.283382,0.001758,-0.003635,-0.001949
12060,2.412000,inlet,0.000000,0.000000,0.000000,0.000000
12060,2.412000,outlet,7422.200243,0.003995,-0.007558,-0.007972
12060,2.412000,mid,7434.283382,0.001784,-0.003574,-0.002096
12070,2.414000,inlet,0.000000,0.000000,0.000000,0.000000
12070,2.414000,outlet,7422.154315,0.004095,-0.007452,-0.008432
12070,2.414000,mid,7434.283382,0.001812,-0.003516,-0.002242
12080,2.416000,inlet,0.000000,-0.000182,-0.001301,-0.000262
12080,2.416000,outlet,7422.108709,0.004174,-0.007378,-0.008756
12080,2.416000,mid,7434.283382,0.001846,-0.003450,-0.002411
12090,2.418000,inlet,0.000000,0.000000,0.000000,0.000000
12090,2.418000,outlet,7422.062499,0.004213,-0.007290,-0.008830
12090,2.418000,mid,7434.283382,0.001875,-0.003396,-0.002572
12100,2.420000,inlet,0.000000,0.000000,0.000000,0.000000
12100,2.420000,outlet,7422.016216,0.004286,-0.007230,-0.009125
12100,2.420000,mid,7434.283382,0.001912,-0.003328,-0.002738
12110,2.422000,inlet,0.000000,0.000000,0.000000,0.000000
12110,2.422000,outlet,7421.969267,0.004331,-0.007182,-0.009283
12110,2.422000,mid,7434.283382,0.001946,-0.003263,-0.002896
12120,2.424000,inlet,0.000000,-0.000083,-0.001239,-0.000249
12120,2.424000,outlet,7421.920238,0.004356,-0.007062,-0.009255
12120,2.424000,mid,7434.283382,0.001976,-0.003208,-0.003036
12130,2.426000,inlet,0.000000,-0.000047,-0.001240,-0.000239
12130,2.426000,outlet,7421.876704,0.004381,-0.006900,-0.009322
12130,2.426000,mid,7434.283382,0.002005,-0.003146,-0.003170
12140,2.428000,inlet,0.000000,0.000176,-0.001377,-0.000351
12140,2.428000,outlet,7421.829144,0.004407,-0.006809,-0.009341
12140,2.428000,mid,7434.283382,0.002040,-0.003078,-0.003285
12150,2.430000,inlet,7434.283382,0.000378,-0.001626,-0.000456
12150,2.430000,outlet,7421.780116,0.004436,-0.006720,-0.009490
12150,2.430000,mid,7434.283382,0.002067,-0.003011,-0.003390
12160,2.432000,inlet,0.000000,0.000000,0.000000,0.000000
12160,2.432000,outlet,7421.730751,0.004471,-0.006605,-0.009635
12160,2.432000,mid,7434.283382,0.002106,-0.002928,-0.003478
12170,2.434000,inlet,7289.944085,0.000142,-0.001328,-0.000345
12170,2.434000,outlet,7421.679087,0.004489,-0.006493,-0.009603
12170,2.434000,mid,7434.283382,0.002124,-0.002867,-0.003577
12180,2.436000,inlet,7434.283382,0.000160,-0.001362,-0.000370
12180,2.436000,outlet,7421.626747,0.004489,-0.006414,-0.009504
12180,2.436000,mid,7434.283382,0.002141,-0.002803,-0.003655
12190,2.438000,inlet,0.000000,0.000000,0.000000,0.000000
12190,2.438000,outlet,7421.574777,0.004524,-0.006284,-0.009592
12190,2.438000,mid,7434.283382,0.002167,-0.002724,-0.003717
12200,2.440000,inlet,7420.371873,0.000153,-0.001410,-0.000387
12200,2.440000,outlet,7421.521933,0.004537,-0.006203,-0.009566
12200,2.440000,mid,7434.283382,0.002187,-0.002645,-0.003760
12210,2.442000,inlet,0.000000,0.000000,0.000000,0.000000
12210,2.442000,outlet,7421.467459,0.004544,-0.006119,-0.009583
12210,2.442000,mid,7434.283382,0.002198,-0.002581,-0.003809
12220,2.444000,inlet,0.000000,0.000000,0.000000,0.000000
12220,2.444000,outlet,7421.411793,0.004555,-0.006005,-0.009614
12220,2.444000,mid,7434.283382,0.002223,-0.002505,-0.003839
12230,2.446000,inlet,0.000000,-0.000036,-0.001248,-0.000256
12230,2.446000,outlet,7421.354911,0.004577,-0.005880,-0.009627
12230,2.446000,mid,7434.283382,0.002238,-0.002432,-0.003870
12240,2.448000,inlet,0.000000,0.000421,-0.001532,-0.000372
12240,2.448000,outlet,7421.298625,0.004592,-0.005729,-0.009612
12240,2.448000,mid,7434.283382,0.002249,-0.002363,-0.003900
12250,2.450000,inlet,0.000000,0.000000,0.000000,0.000000
12250,2.450000,outlet,7421.240152,0.004578,-0.005626,-0.009357
12250,2.450000,mid,7434.283382,0.002250,-0.002305,-0.003918
12260,2.452000,inlet,7434.283382,0.000106,-0.001355,-0.000314
12260,2.452000,outlet,7421.179726,0.004586,-0.005551,-0.009370
12260,2.452000,mid,7434.283382,0.002273,-0.002204,-0.003924
12270,2.454000,inlet,7434.283382,0.000130,-0.001319,-0.000282
12270,2.454000,outlet,7421.118766,0.004600,-0.005417,-0.009356
12270,2.454000,mid,7434.283382,0.002287,-0.002129,-0.003931
12280,2.456000,inlet,0.000000,0.000175,-0.001370,-0.000353
12280,2.456000,outlet,7421.056622,0.004601,-0.005263,-0.009244
12280,2.456000,mid,7434.283382,0.002301,-0.002055,-0.003915
12290,2.458000,inlet,0.000000,0.000000,0.000000,0.000000
12290,2.458000,outlet,7420.994112,0.004600,-0.005161,-0.009181
12290,2.458000,mid,7434.283382,0.002306,-0.001977,-0.003883
12300,2.460000,inlet,0.000000,0.000000,0.000000,0.000000
12300,2.460000,outlet,7420.931809,0.004595,-0.005016,-0.009074
12300,2.460000,mid,7434.283382,0.002311,-0.001895,-0.003854
12310,2.462000,inlet,0.000000,0.000473,-0.001572,-0.000414
12310,2.462000,outlet,7420.874128,0.004587,-0.004824,-0.008956
12310,2.462000,mid,7434.283382,0.002317,-0.001814,-0.003828
12320,2.464000,inlet,0.000000,-0.000047,-0.001234,-0.000266
12320,2.464000,outlet,7420.811747,0.004583,-0.004698,-0.008831
12320,2.464000,mid,7434.283382,0.002323,-0.001736,-0.003794
12330,2.466000,inlet,7420.994394,0.000164,-0.001376,-0.000374
12330,2.466000,outlet,7420.746221,0.004570,-0.004589,-0.008654
12330,2.466000,mid,7434.283382,0.002328,-0.001646,-0.003736
12340,2.468000,inlet,0.000000,0.000000,0.000000,0.000000
12340,2.468000,outlet,7420.679511,0.004567,-0.004481,-0.008543
12340,2.468000,mid,7434.283382,0.002307,-0.001591,-0.003699
12350,2.470000,inlet,0.000000,0.000000,0.000000,0.000000
12350,2.470000,outlet,7420.611793,0.004566,-0.004367,-0.008449
12350,2.470000,mid,7434.283382,0.002327,-0.001480,-0.003636
12360,2.472000,inlet,0.000000,0.000000,0.000000,0.000000
12360,2.472000,outlet,7420.543288,0.004559,-0.004246,-0.008314
12360,2.472000,mid,7434.283382,0.002334,-0.001395,-0.003576
12370,2.474000,inlet,0.000000,0.000038,-0.001327,-0.000298
12370,2.474000,outlet,7420.474704,0.004553,-0.004119,-0.008184
12370,2.474000,mid,7434.283382,0.002332,-0.001322,-0.003510
12380,2.476000,inlet,7434.283382,0.000114,-0.001352,-0.000290
12380,2.476000,outlet,7420.403690,0.004543,-0.004009,-0.008026
12380,2.476000,mid,7434.283382,0.002320,-0.001258,-0.003425
12390,2.478000,inlet,0.000000,0.000000,0.000000,0.000000
12390,2.478000,outlet,7420.331795,0.004519,-0.003901,-0.007735
12390,2.478000,mid,7434.283382,0.002327,-0.001164,-0.003337
12400,2.480000,inlet,0.000000,0.000000,0.000000,0.000000
12400,2.480000,outlet,7420.259724,0.004518,-0.003778,-0.007635
12400,2.480000,mid,7434.283382,0.002326,-0.001087,-0.003249
12410,2.482000,inlet,0.000000,0.000072,-0.001298,-0.000278
12410,2.482000,outlet,7420.182174,0.004511,-0.003612,-0.007456
12410,2.482000,mid,7434.283382,0.002318,-0.001007,-0.003160
12420,2.484000,inlet,0.000000,0.000118,-0.001317,-0.000295
12420,2.484000,outlet,7420.107931,0.004505,-0.003523,-0.007346
12420,2.484000,mid,7434.283382,0.002318,-0.000928,-0.003074
12430,2.486000,inlet,0.000000,0.000000,0.000000,0.000000
12430,2.486000,outlet,7420.033918,0.004489,-0.003404,-0.007168
12430,2.486000,mid,7434.283382,0.002315,-0.000851,-0.002985
12440,2.488000,inlet,0.000000,0.000000,0.000000,0.000000
12440,2.488000,outlet,7419.958908,0.004463,-0.003295,-0.006966
12440,2.488000,mid,7434.283382,0.002307,-0.000785,-0.002898
12450,2.490000,inlet,0.000000,0.000000,0.000000,0.000000
12450,2.490000,outlet,7419.881911,0.004450,-0.003149,-0.006765
12450,2.490000,mid,7434.283382,0.002308,-0.000709,-0.002816
12460,2.492000,inlet,0.000000,0.000000,0.000000,0.000000
12460,2.492000,outlet,7419.802117,0.004441,-0.003007,-0.006609
12460,2.492000,mid,7434.283382,0.002300,-0.000632,-0.002717
12470,2.494000,inlet,0.000000,0.000000,0.000000,0.000000
12470,2.494000,outlet,7419.724450,0.004418,-0.002934,-0.006385
12470,2.494000,mid,7434.283382,0.002294,-0.000559,-0.002609
12480,2.496000,inlet,0.000000,0.000046,-0.001217,-0.000244
12480,2.496000,outlet,7419.644975,0.004416,-0.002828,-0.006304
12480,2.496000,mid,7434.283382,0.002287,-0.000485,-0.002500
12490,2.498000,inlet,7434.283382,0.000220,-0.001325,-0.000300
12490,2.498000,outlet,7419.565161,0.004400,-0.002698,-0.006110
12490,2.498000,mid,7434.283382,0.002286,-0.000415,-0.002391
12500,2.500000,inlet,0.000000,0.000000,0.000000,0.000000
12500,2.500000,outlet,7419.485695,0.004387,-0.002595,-0.005955
12500,2.500000,mid,7434.283382,0.002271,-0.000352,-0.002291
12510,2.502000,inlet,0.000000,0.000000,0.000000,0.000000
